Indicador,CodDepto,Departamento,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Cirugía General,23,Córdoba,1,Días,2022-03,90706.00,8971.00,10.11
Tiempo promedio de espera para la asignación de cita de  Cirugía General,23,Córdoba,1,Días,2022-06,101206.00,7849.00,12.89
Tiempo promedio de espera para la asignación de cita de  Cirugía General,23,Córdoba,1,Días,2022-09,148182.00,11607.00,12.77
Tiempo promedio de espera para la asignación de cita de  Cirugía General,23,Córdoba,1,Días,2022-12,127271.00,11011.00,11.56
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2017-06,929711.00,42453.00,21.90
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2017-12,224858.00,43880.00,5.12
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2018-06,257454.00,47106.00,5.47
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2018-12,627345.00,75707.00,8.29
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2019-06,198109.00,53718.00,3.69
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2019-12,1105029.00,96966.00,11.40
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2020-03,434521.00,35431.00,12.26
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2020-06,392110.00,18654.00,21.02
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2020-09,166741.00,20374.00,8.18
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2020-12,249254.00,33552.00,7.43
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2021-03,249208.00,36831.00,6.77
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2021-06,323184.00,32120.00,10.06
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2021-09,122115.00,26744.00,4.57
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2021-12,154442.00,25920.00,5.96
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2022-03,348078.00,30231.00,11.51
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2022-06,190047.00,25723.00,7.39
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2022-09,279095.00,34248.00,8.15
Tiempo promedio de espera para la toma de Ecografía,23,Córdoba,1,Días,2022-12,269031.00,32409.00,8.30
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2017-06,1353.00,87.00,15.55
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2017-12,1697.00,85.00,19.96
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2018-06,17398.00,1781.00,9.77
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2018-12,37298.00,2027.00,18.40
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2019-06,43596.00,3270.00,13.33
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2019-12,23112.00,1754.00,13.18
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2020-03,11111.00,1167.00,9.52
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2020-06,1935.00,449.00,4.31
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2020-09,7142.00,601.00,11.88
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2020-12,12151.00,911.00,13.34
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2021-03,7373.00,630.00,11.70
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2021-06,5893.00,673.00,8.76
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2021-09,11188.00,923.00,12.12
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2021-12,13309.00,1446.00,9.20
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2022-03,20596.00,1805.00,11.41
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2022-06,34382.00,2178.00,15.79
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2022-09,29993.00,1917.00,15.65
Tiempo promedio de espera para la realización de Cirugía de Cataratas,23,Córdoba,1,Días ,2022-12,31186.00,2025.00,15.40
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2017-06,142575.00,145728.00,97.84
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2017-12,164781.00,170700.00,96.53
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2018-06,180335.00,184259.00,97.87
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2018-12,205275.00,212593.00,96.56
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2019-06,185300.00,189169.00,97.95
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2019-12,181161.00,184612.00,98.13
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2020-03,84127.00,86247.00,97.54
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2020-06,75159.00,77037.00,97.56
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2020-09,74023.00,74890.00,98.84
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2020-12,79378.00,80682.00,98.38
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2021-03,75162.00,76620.00,98.10
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2021-06,77968.00,79440.00,98.15
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2021-09,86572.00,87715.00,98.70
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2021-12,97492.00,99188.00,98.29
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2022-03,96032.00,97454.00,98.54
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2022-06,101052.00,102476.00,98.61
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2022-09,95073.00,96402.00,98.62
Proporción de usuarios que recomendaría su IPS a familiares y amigos,23,Córdoba,100,Porcentaje,2022-12,114445.00,115504.00,99.08
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2017-06,3456215.00,611998.00,5.65
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2017-12,3000574.00,619016.00,4.85
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2018-06,2506308.00,658016.00,3.81
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2018-12,2425390.00,535482.00,4.53
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2019-06,3579309.00,830222.00,4.31
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2019-12,3151399.00,659624.00,4.78
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2020-03,2502606.00,464231.00,5.39
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2020-06,732089.00,189184.00,3.87
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2020-09,1416221.00,287746.00,4.92
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2020-12,1748159.00,309734.00,5.64
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2021-03,2678241.00,510117.00,5.25
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2021-06,2523895.00,430104.00,5.87
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2021-09,2475522.00,386612.00,6.40
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2021-12,1618303.00,322273.00,5.02
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2022-03,2946416.00,657644.00,4.48
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2022-06,2321304.00,462087.00,5.02
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2022-09,1585601.00,400859.00,3.96
Tiempo promedio de espera para la asignación de cita de  Medicina General,25,Cundinamarca,1,Días,2022-12,916365.00,332856.00,2.75
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2017-06,4049.00,1153.00,3.51
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2017-12,16655.00,2179.00,7.64
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2018-06,62026.00,5255.00,11.80
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2018-12,20065.00,2537.00,7.91
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2019-06,58319.00,3255.00,17.92
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2019-12,74182.00,6970.00,10.64
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2020-03,34694.00,3127.00,11.09
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2020-06,4200.00,1201.00,3.50
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2020-09,22200.00,2485.00,8.93
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2020-12,37562.00,3871.00,9.70
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2021-03,64101.00,6887.00,9.31
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2021-06,41493.00,7081.00,5.86
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2021-09,142532.00,11200.00,12.73
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2021-12,162502.00,10617.00,15.31
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2022-03,101452.00,8332.00,12.18
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2022-06,127903.00,10907.00,11.73
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2022-09,175604.00,12652.00,13.88
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,25,Cundinamarca,1,Días,2022-12,89047.00,9702.00,9.18
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2017-06,297.00,51.00,5.82
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2017-12,1473.00,38.00,38.76
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2018-06,249.00,33.00,7.55
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2018-12,186.00,12.00,15.50
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2019-06,233.00,6.00,38.83
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2019-12,860.00,40.00,21.50
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2020-03,231.00,45.00,5.13
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2020-06,34.00,21.00,1.62
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2020-09,267.00,30.00,8.90
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2020-12,128.00,19.00,6.74
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2021-03,131.00,24.00,5.46
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2021-06,133.00,17.00,7.82
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2021-09,562.00,37.00,15.19
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2021-12,588.00,35.00,16.80
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2022-03,373.00,70.00,5.33
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2022-06,582.00,112.00,5.20
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2022-09,228.00,78.00,2.92
Tiempo promedio de espera para la realización de Cirugía de Reemplazo de cadera,25,Cundinamarca,1,Días,2022-12,905.00,23.00,39.35
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2017-06,7671941.00,132433.00,57.93
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2017-12,38572316.00,119506.00,322.76
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2018-06,14278486.00,141686.00,100.78
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2018-12,76669045.00,145862.00,525.63
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2019-06,3401791.00,109528.00,31.06
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2019-12,3083441.00,113866.00,27.08
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2020-03,2118694.00,52923.00,40.03
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2020-06,542572.00,30078.00,18.04
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2020-09,590495.00,29036.00,20.34
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2020-12,699805.00,35876.00,19.51
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2021-03,810547.00,37801.00,21.44
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2021-06,916969.00,40683.00,22.54
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2021-09,767745.00,37746.00,20.34
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2021-12,946907.00,47011.00,20.14
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2022-03,1121048.00,54198.00,20.68
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2022-06,1384014.00,55800.00,24.80
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2022-09,1230469.00,49205.00,25.01
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,25,Cundinamarca,1,Minutos,2022-12,1440637.00,50165.00,28.72
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2017-06,447755.00,34737.00,12.89
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2017-12,486492.00,37969.00,12.81
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2018-06,521869.00,53198.00,9.81
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2018-12,435473.00,40463.00,10.76
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2019-06,519603.00,57590.00,9.02
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2019-12,521830.00,50860.00,10.26
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2020-03,296279.00,26805.00,11.05
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2020-06,75038.00,13116.00,5.72
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2020-09,135026.00,18833.00,7.17
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2020-12,170886.00,21071.00,8.11
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2021-03,233715.00,26892.00,8.69
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2021-06,272420.00,27285.00,9.98
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2021-09,248084.00,24301.00,10.21
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2021-12,213162.00,21769.00,9.79
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2022-03,327595.00,36258.00,9.04
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2022-06,304682.00,31114.00,9.79
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2022-09,392987.00,31391.00,12.52
Tiempo promedio de espera para la asignación de cita de  Medicina Interna,25,Cundinamarca,1,Días,2022-12,293635.00,27195.00,10.80
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2017-06,105252.00,111598.00,94.31
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2017-12,122797.00,131438.00,93.43
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2018-06,147530.00,157350.00,93.76
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2018-12,167798.00,177333.00,94.62
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2019-06,191299.00,201820.00,94.79
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2019-12,243609.00,256593.00,94.94
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2020-03,97052.00,102928.00,94.29
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2020-06,70816.00,73720.00,96.06
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2020-09,95226.00,98145.00,97.03
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2020-12,113220.00,117351.00,96.48
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2021-03,128893.00,133590.00,96.48
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2021-06,124334.00,128420.00,96.82
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2021-09,227041.00,232002.00,97.86
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2021-12,126947.00,132853.00,95.55
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2022-03,145595.00,152125.00,95.71
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2022-06,148528.00,154669.00,96.03
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2022-09,160326.00,166593.00,96.24
Proporción de Satisfacción Global de los usuarios en la IPS,25,Cundinamarca,100,Porcentaje,2022-12,160862.00,166393.00,96.68
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2017-06,1870188.00,261108.00,7.16
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2017-12,1742005.00,300960.00,5.79
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2018-06,1279658.00,283631.00,4.51
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2018-12,1370583.00,252259.00,5.43
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2019-06,1552854.00,341412.00,4.55
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2019-12,1457261.00,308602.00,4.72
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2020-03,858261.00,153387.00,5.60
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2020-06,47037.00,31689.00,1.48
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2020-09,136855.00,56991.00,2.40
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2020-12,392425.00,106458.00,3.69
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2021-03,1565202.00,158732.00,9.86
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2021-06,1503018.00,145292.00,10.34
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2021-09,1617775.00,156459.00,10.34
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2021-12,1147476.00,140949.00,8.14
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2022-03,1525947.00,221937.00,6.88
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2022-06,983947.00,175709.00,5.60
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2022-09,435818.00,152435.00,2.86
Tiempo promedio de espera para la asignación de cita de  Odontología General,25,Cundinamarca,1,Días,2022-12,377485.00,138615.00,2.72
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2017-06,436616.00,35958.00,12.14
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2017-12,468137.00,39761.00,11.77
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2018-06,309772.00,47642.00,6.50
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2018-12,229586.00,36988.00,6.21
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2019-06,338456.00,54953.00,6.16
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2019-12,650327.00,57710.00,11.27
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2020-03,379818.00,32080.00,11.84
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2020-06,85802.00,13478.00,6.37
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2020-09,159989.00,22921.00,6.98
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2020-12,292621.00,26474.00,11.05
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2021-03,360681.00,38123.00,9.46
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2021-06,287258.00,37846.00,7.59
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2021-09,352787.00,39539.00,8.92
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2021-12,274822.00,34344.00,8.00
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2022-03,700521.00,69275.00,10.11
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2022-06,389857.00,42209.00,9.24
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2022-09,428604.00,47991.00,8.93
Tiempo promedio de espera para la asignación de cita de  Pediatría ,25,Cundinamarca,1,Días,2022-12,195176.00,32798.00,5.95
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2017-06,305766.00,29575.00,10.34
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2017-12,334587.00,27411.00,12.21
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2018-06,313676.00,32459.00,9.66
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2018-12,242963.00,26901.00,9.03
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2019-06,317336.00,36125.00,8.78
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2019-12,371942.00,37383.00,9.95
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2020-03,192696.00,18637.00,10.34
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2020-06,60848.00,8728.00,6.97
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2020-09,111050.00,16207.00,6.85
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2020-12,169355.00,17737.00,9.55
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2021-03,229398.00,22527.00,10.18
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2021-06,257246.00,24004.00,10.72
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2021-09,304593.00,25075.00,12.15
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2021-12,270262.00,21916.00,12.33
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2022-03,455089.00,34144.00,13.33
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2022-06,332401.00,29987.00,11.08
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2022-09,326918.00,28237.00,11.58
Tiempo promedio de espera para la asignación de cita de  Ginecología,25,Cundinamarca,1,Días,2022-12,312993.00,27000.00,11.59
