Indicador,CodDepto,Departamento,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,25,Cundinamarca,100,Porcentaje,2021-12,82939.00,220801.00,37.56
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,25,Cundinamarca,100,Porcentaje,2015-12,7522.00,34857.00,21.58
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,25,Cundinamarca,100,Porcentaje,2016-12,11548.00,35985.00,32.09
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,25,Cundinamarca,100,Porcentaje,2017-12,13262.00,35414.00,37.45
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,25,Cundinamarca,100,Porcentaje,2018-12,17535.00,46442.00,37.76
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,25,Cundinamarca,100,Porcentaje,2019-12,15433.00,36720.00,42.03
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,25,Cundinamarca,100,Porcentaje,2020-12,28659.00,56535.00,50.69
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,25,Cundinamarca,100,Porcentaje,2021-12,29043.00,65745.00,44.18
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,25,Cundinamarca,100,Porcentaje,2015-12,11218.00,34857.00,32.18
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,25,Cundinamarca,100,Porcentaje,2016-12,11774.00,35985.00,32.72
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,25,Cundinamarca,100,Porcentaje,2017-12,13131.00,35414.00,37.08
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,25,Cundinamarca,100,Porcentaje,2018-12,22861.00,46442.00,49.22
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,25,Cundinamarca,100,Porcentaje,2019-12,14926.00,36720.00,40.65
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,25,Cundinamarca,100,Porcentaje,2020-12,24792.00,56535.00,43.85
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,25,Cundinamarca,100,Porcentaje,2021-12,32600.00,65745.00,49.59
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2015-12,50335.00,119182.00,42.23
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2016-12,62100.00,136258.00,45.58
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2017-12,61062.00,123529.00,49.43
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2018-12,71404.00,155439.00,45.94
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2019-12,43292.00,133903.00,32.33
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2020-12,64095.00,183946.00,34.84
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2021-12,138565.00,221252.00,62.63
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2015-12,16423.00,34857.00,47.12
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2016-12,18719.00,35985.00,52.02
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2017-12,19801.00,35414.00,55.91
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2018-12,28240.00,46599.00,60.60
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2019-12,16180.00,36720.00,44.06
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2020-12,25010.00,56535.00,44.24
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",25,Cundinamarca,100,Porcentaje,2021-12,45354.00,65971.00,68.75
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,25,Cundinamarca,100,Porcentaje,2015-12,445.00,566.00,78.62
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,25,Cundinamarca,100,Porcentaje,2016-12,695.00,872.00,79.70
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,25,Cundinamarca,100,Porcentaje,2017-12,662.00,847.00,78.16
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,25,Cundinamarca,100,Porcentaje,2018-12,425.00,805.00,52.80
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,25,Cundinamarca,100,Porcentaje,2019-12,675.00,880.00,76.70
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,25,Cundinamarca,100,Porcentaje,2020-12,858.00,1032.00,83.14
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,25,Cundinamarca,100,Porcentaje,2021-12,972.00,1209.00,80.40
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,25,Cundinamarca,100,Porcentaje,2015-12,141.00,482.00,29.25
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,25,Cundinamarca,100,Porcentaje,2016-12,240.00,766.00,31.33
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,25,Cundinamarca,100,Porcentaje,2017-12,280.00,714.00,39.22
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,25,Cundinamarca,100,Porcentaje,2018-12,263.00,673.00,39.08
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,25,Cundinamarca,100,Porcentaje,2019-12,216.00,701.00,30.81
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,25,Cundinamarca,100,Porcentaje,2020-12,212.00,814.00,26.04
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,25,Cundinamarca,100,Porcentaje,2021-12,233.00,912.00,25.55
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,25,Cundinamarca,1,Días,2016-12,98.00,1.00,98.00
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,25,Cundinamarca,1,Días,2018-12,5.00,1.00,5.00
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2016-06,28.00,1593.00,1.76
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2016-12,10.00,896.00,1.12
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2017-06,30.00,1542.00,1.95
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2017-12,29.00,1243.00,2.33
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2018-06,68.00,2557.00,2.66
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2018-12,40.00,1425.00,2.81
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2019-06,80.00,2763.00,2.90
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2019-12,38.00,1929.00,1.97
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2020-06,17.00,821.00,2.07
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2020-12,1.00,244.00,0.41
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2021-06,5.00,523.00,0.96
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2021-12,23.00,1353.00,1.70
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2022-06,48.00,2633.00,1.82
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2016-06,4776.00,11725.00,40.73
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2016-12,5154.00,11735.00,43.92
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2017-06,6100.00,12191.00,50.04
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2017-12,6567.00,12483.00,52.61
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2018-06,7046.00,12817.00,54.97
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2018-12,6974.00,12911.00,54.02
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2019-06,8303.00,12315.00,67.42
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2019-12,8252.00,12176.00,67.77
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2020-06,8110.00,11320.00,71.64
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,25,Cundinamarca,100,Porcentaje,2020-12,8048.00,11636.00,69.16
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2016-06,1753.00,11725.00,14.95
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2016-12,564.00,11735.00,4.81
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2017-06,579.00,12191.00,4.75
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2017-12,864.00,12483.00,6.92
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2018-06,1171.00,13001.00,9.01
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2018-12,0.00,12911.00,0.00
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2019-06,0.00,12315.00,0.00
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2019-12,0.00,12176.00,0.00
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2020-06,0.00,11320.00,0.00
Proporción de gestantes con valoración por odontología,25,Cundinamarca,100,Porcentaje,2020-12,733.00,11636.00,6.30
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2016-06,3400.00,10824.00,31.41
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2016-12,3281.00,10480.00,31.31
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2017-06,3046.00,9668.00,31.51
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2017-12,3153.00,10590.00,29.77
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2018-06,2984.00,9761.00,30.57
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2018-12,3370.00,10435.00,32.30
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2019-06,3270.00,10147.00,32.23
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2019-12,3402.00,10529.00,32.31
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2020-06,3680.00,10680.00,34.46
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2020-12,4023.00,11421.00,35.22
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2021-06,3427.00,9760.00,35.11
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2021-12,3652.00,10167.00,35.92
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2022-06,3507.00,9297.00,37.72
Proporción de partos por cesárea,25,Cundinamarca,100,Porcentaje,2022-12,3605.00,9130.00,39.49
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2016-06,141.00,11144.00,12.65
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2016-12,112.00,10769.00,10.40
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2017-06,116.00,9908.00,11.71
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2017-12,126.00,10844.00,11.62
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2018-06,104.00,10043.00,10.36
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2018-12,121.00,10698.00,11.31
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2019-06,109.00,10379.00,10.50
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2019-12,96.00,10776.00,8.91
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2020-06,118.00,10935.00,10.79
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2020-12,148.00,11742.00,12.60
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2021-06,122.00,10017.00,12.18
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2021-12,122.00,10432.00,11.69
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2022-06,95.00,9550.00,9.95
Tasa de mortalidad perinatal,25,Cundinamarca,1000,Por 1.000 nacimientos,2022-12,116.00,9417.00,12.32
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2016-06,4.00,11725.00,0.03
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2016-12,1.00,11735.00,0.01
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2017-06,8.00,12191.00,0.07
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2017-12,7.00,12483.00,0.06
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2018-06,225.00,12817.00,1.76
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2018-12,134.00,12911.00,1.04
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2019-06,386.00,12315.00,3.13
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2019-12,2.00,12176.00,0.02
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2020-06,2.00,11320.00,0.02
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,25,Cundinamarca,100,Porcentaje,2020-12,1.00,11636.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2014-06,15.00,25195.00,0.06
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2014-12,9.00,20103.00,0.04
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2015-06,6.00,25040.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2015-12,2.00,17156.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2016-06,10.00,24782.00,0.04
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2016-12,2.00,17352.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2017-06,6.00,29897.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2017-12,6.00,24942.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2018-06,4.00,40893.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2018-12,2.00,29182.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2019-06,6.00,41183.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2019-12,1.00,36229.00,0.00
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2020-06,1.00,17343.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2020-12,3.00,5506.00,0.05
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2021-06,2.00,9076.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,25,Cundinamarca,100,Porcentaje,2021-12,3.00,18151.00,0.02
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2014-06,0.00,6967.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2014-12,1.00,7545.00,0.01
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2015-06,0.00,7377.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2015-12,0.00,5617.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2016-06,0.00,8553.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2016-12,0.00,6654.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2017-06,0.00,8902.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2017-12,0.00,10009.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2018-06,0.00,12534.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2018-12,1.00,10526.00,0.01
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2019-06,1.00,12308.00,0.01
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2019-12,1.00,10898.00,0.01
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2020-06,2.00,7333.00,0.03
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2020-12,0.00,2827.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2021-06,0.00,3885.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),25,Cundinamarca,100,Porcentaje,2021-12,1.00,7460.00,0.01
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2016-06,5525.00,11725.00,47.12
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2016-12,5517.00,11735.00,47.01
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2017-06,5556.00,12191.00,45.57
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2017-12,5440.00,12483.00,43.58
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2018-06,7118.00,12817.00,55.54
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2018-12,8708.00,12911.00,67.45
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2019-06,9827.00,12315.00,79.80
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2019-12,10002.00,12176.00,82.15
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2020-06,9134.00,11320.00,80.69
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),25,Cundinamarca,100,Porcentaje,2020-12,9852.00,11636.00,84.67
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2016-06,57232.00,235552.00,24.30
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2016-12,54393.00,239828.00,22.68
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2017-06,68846.00,240705.00,28.60
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2017-12,62397.00,245872.00,25.38
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2018-06,83873.00,307825.00,27.25
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2018-12,76308.00,311869.00,24.47
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2019-06,110056.00,326312.00,33.73
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2019-12,101326.00,329695.00,30.73
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2020-06,90948.00,333934.00,27.24
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,25,Cundinamarca,100,Porcentaje,2020-12,97221.00,333489.00,29.15
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2016-06,275433.00,708626.00,38.87
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2016-12,271093.00,714344.00,37.95
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2017-06,333407.00,740994.00,44.99
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2017-12,323530.00,749777.00,43.15
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2018-06,403702.00,895079.00,45.10
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2019-06,489888.00,951067.00,51.51
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2019-12,470994.00,951681.00,49.49
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2020-06,444216.00,965208.00,46.02
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,25,Cundinamarca,100,Porcentaje,2020-12,451195.00,972561.00,46.39
Proporción de pacientes hospitalizados por Dengue Grave,25,Cundinamarca,100,Porcentaje,2016-12,17.00,19.00,89.47
Proporción de pacientes hospitalizados por Dengue Grave,25,Cundinamarca,100,Porcentaje,2017-12,9.00,10.00,90.00
Proporción de pacientes hospitalizados por Dengue Grave,25,Cundinamarca,100,Porcentaje,2018-12,6.00,7.00,85.71
Proporción de pacientes hospitalizados por Dengue Grave,25,Cundinamarca,100,Porcentaje,2019-12,24.00,24.00,100.00
Proporción de pacientes hospitalizados por Dengue Grave,25,Cundinamarca,100,Porcentaje,2020-12,18.00,19.00,94.74
Proporción de pacientes hospitalizados por Dengue Grave,25,Cundinamarca,100,Porcentaje,2021-12,1.00,1.00,100.00
Proporción de mujeres a las que se les realizó toma de serología en el momento del parto o aborto,94,Guainía,100,Porcentaje,2015-12,21.00,21.00,100.00
Proporción de mujeres a las que se les realizó toma de serología en el momento del parto o aborto,94,Guainía,100,Porcentaje,2017-12,1.00,2.00,50.00
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,94,Guainía,100,Porcentaje,2015-12,5.00,255.00,1.96
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,94,Guainía,100,Porcentaje,2016-12,2.00,21.00,9.52
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,94,Guainía,100,Porcentaje,2017-12,4.00,63.00,6.35
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,94,Guainía,100,Porcentaje,2018-12,0.00,112.00,0.00
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,94,Guainía,100,Porcentaje,2019-12,42.00,140.00,30.00
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,94,Guainía,100,Porcentaje,2020-12,88.00,292.00,30.14
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,94,Guainía,100,Porcentaje,2015-12,5.00,159.00,3.14
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,94,Guainía,100,Porcentaje,2016-12,3.00,16.00,18.75
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,94,Guainía,100,Porcentaje,2017-12,4.00,34.00,11.76
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,94,Guainía,100,Porcentaje,2018-12,0.00,40.00,0.00
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,94,Guainía,100,Porcentaje,2019-12,33.00,62.00,53.23
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,94,Guainía,100,Porcentaje,2020-12,96.00,134.00,71.64
